"ID","Card","LocationCode","LocationName","Province","Country","Year","StartDate","Season","TimeStart","TimeEnd","Compiler","CountType","Shoreline","OpenWater","WetlandCondition","WetlandThreat","CountCondition","NoCount","TotalCount","TotalSpecies","Notes","record_status","Survey_notes","SppRef","WetIntCode","Odr","Family","Genus","Species","Common_group","Common_species","Count","Pairs","Breeding_code","Count_id","Y","X"
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-01-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-02-01,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-03-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-04-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-05-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-07-01,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-08-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-10-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"OXYMA",NA,NA,NA,"Maccoa Duck","Duck","Maccoa",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2016,2016-11-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2016,2016-12-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-01-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-02-01,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-03-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-04-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-05-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-06-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-07-01,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-08-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-09-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-10-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-11-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2017,2017-12-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-01-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-02-01,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-03-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-04-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-05-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-06-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-07-01,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-08-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-09-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-10-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2018,2018-11-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-01-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",1,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-02-01,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-03-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-04-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-05-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-07-01,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-08-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2019,2019-10-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,"TRIST",NA,NA,NA,"Marsh Sandpiper","Sandpiper","Marsh",0,NA,NA,NA,-28.77028,24.80158
NA,NA,28462448,"Du Toit's Pan","Northern Cape","South Africa",2016,2016-11-01,"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,"BUTST",NA,NA,NA,"Striated Heron","Heron","Striated",0,NA,NA,NA,-28.77028,24.80158
